Metlink_Stop_ID,Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,VicgridX,VicgridY,Boardings,Alightings,DailyUse
18422,64,East Brighton to Melbourne University,Down,58-Sycamore St/Hawthorn Rd (Caulfield South),0011,1125,2501876.203,2401239.946,35.1215484142,3.51215481758,38.6337032318
18423,64,East Brighton to Melbourne University,Down,57-Glenhuntly Rd/Hawthorn Rd (Caulfield South),0012,1124,2501925.537,2401567.358,35.1215484142,28.0972385406,63.2187869549
18424,64,East Brighton to Melbourne University,Down,56-Lockhart St/Hawthorn Rd (Caulfield),0013,1123,2501966.063,2401834.836,24.5850837231,10.5364644527,35.1215481758
18425,64,East Brighton to Melbourne University,Down,55-Sylverly Gr/Hawthorn Rd (Caulfield),0014,1122,2501997.78,2402040.161,38.6337032318,3.51215481758,42.1458580494
18426,64,East Brighton to Melbourne University,Down,54-Glen Eira Rd/Hawthorn Rd (Caulfield),0015,1121,2502041.835,2402328.725,49.170167923,7.02430963516,56.1944775581
18427,64,East Brighton to Melbourne University,Down,53-Crotonhurst Ave/Hawthorn Rd (Caulfield North),0016,1120,2502086.774,2402621.729,28.0972390175,3.51215481758,31.6093938351
18428,64,East Brighton to Melbourne University,Down,52-Powderham Rd/Hawthorn Rd (Caulfield North),0017,1119,2502124.666,2402870.337,21.0729289055,3.51215481758,24.5850837231
18429,64,East Brighton to Melbourne University,Down,51-Balaclava Rd/Hawthorn Rd (Caulfield North),0018,1118,2502164.324,2403132.264,28.0972385406,56.1944773197,84.2917158604
18430,64,East Brighton to Melbourne University,Down,50-Inkerman Rd/Hawthorn Rd (Caulfield North),0019,1117,2502215.975,2403486.419,31.6093933582,14.0486192703,45.6580126286
18431,64,East Brighton to Melbourne University,Down,49-Wanda Rd/Hawthorn Rd (Caulfield North),0020,1116,2502245.764,2403675.76,21.0729289055,7.02430963516,28.0972385406
18432,64,East Brighton to Melbourne University,Down,48-Dandenong Rd/Hawthorn Rd (Caulfield North),0021,1115,2502285.858,2403898.062,14.0486192703,31.6093938351,45.6580131054
18433,64,East Brighton to Melbourne University,Down,48A-Hawthorn Rd/Dandenong Rd (Caulfield North),0022,,2502271.444,2403955.003,14.0486192703,7.02430963516,21.0729289055
18437,64,East Brighton to Melbourne University,Down,44-Bailey Ave/Dandenong Rd (Armadale),0023,1114,2502083.61,2404050.17,7.02430963516,3.51215481758,10.5364644527
18438,64,East Brighton to Melbourne University,Down,43-Matlock Ct/Dandenong Rd (Armadale),0024,1113,2501927.888,2404138.999,7.02430963516,3.51215481758,10.5364644527
18439,64,East Brighton to Melbourne University,Down,42-Kooyong Rd/Dandenong Rd (Armadale),0025,1112,2501728.17,2404247.813,28.0972385406,3.51215481758,31.6093933582
18440,64,East Brighton to Melbourne University,Down,41-Cantala Ave/Dandenong Rd (Armadale),0026,1111,2501552.203,2404344.408,3.51215481758,3.51215481758,7.02430963516
18441,5,Malvern to Melbourne University,Down,40-Wattletree Rd/Dandenong Rd (Armadale),0012.1,1110,2501364.794,2404445.441,30.1726026535,3.35251140594,33.5251140594
18442,5,Malvern to Melbourne University,Down,39-Hampden Rd/Dandenong Rd (Armadale),0013,1109,2501182.3,2404491.53,6.70502281189,10.0575342178,16.7625570297
18443,5,Malvern to Melbourne University,Down,38-Orrong Rd/Dandenong Rd (Armadale),0014,1108,2500914.889,2404544.172,63.697716713,10.0575342178,73.7552509308
18444,5,Malvern to Melbourne University,Down,37-Lansdowne Rd/Dandenong Rd (Prahran),0015,1107,2500645.45,2404590.924,120.690407753,20.1150684357,140.805476189
18445,5,Malvern to Melbourne University,Down,36-Alexandra St/Dandenong Rd (Prahran),0016,1106,2500386.92,2404633.782,113.985386848,10.0575342178,124.042921066
18446,5,Malvern to Melbourne University,Down,35-Hotham St/Dandenong Rd (Prahran),0017,1105,2500104.188,2404681.515,73.7552509308,3.35251140594,77.1077623367
18447,5,Malvern to Melbourne University,Down,34-Westbury St/Dandenong Rd (St Kilda East),0018,1104,2499768.127,2404739.005,100.575342178,6.70502281189,107.28036499
18448,5,Malvern to Melbourne University,Down,33-Hornby St/Dandenong Rd (Windsor),0019,1103,2499627.417,2404762.419,13.4100456238,3.35251140594,16.7625570297
18449,5,Malvern to Melbourne University,Down,32-Chapel St/Dandenong Rd (Windsor),0020,1102,2499302.523,2404839.203,16.7625570297,124.042923927,140.805480957
18450,55,Domain Interchange to West Coburg,Down,112-Casino East/Queens Bridge St (Southbank),0007,3057,2496586.681,2408801.158,44.0113310814,37.7239980698,81.7353291512
18451,3,East Malvern to Melbourne University,Down,64-East Malvern/Waverley Rd (Malvern East),0001,1096,2505180.432,2402632.595,118.693562508,7.65764951706,126.351212025
18452,3,East Malvern to Melbourne University,Down,63-Hughes St/Waverley Rd (Malvern East),0002,1095,2505006.7,2402663.778,53.6035459042,3.82882475853,57.4323706627
18453,3,East Malvern to Melbourne University,Down,62-Macgregor St/Waverley Rd (Malvern East),0003,1094,2504838.681,2402689.405,19.1441235542,,19.1441235542
18454,3,East Malvern to Melbourne University,Down,61-Tennyson St/Waverley Rd (Malvern East),0004,1093,2504493.844,2402743.982,45.9458963871,3.82882475853,49.7747211456
18455,3,East Malvern to Melbourne University,Down,60-Burke Rd/Waverley Rd (Malvern East),0005,1092,2504251.927,2402780.735,42.117071867,3.82882475853,45.9458966255
18456,3,East Malvern to Melbourne University,Down,59-Dandenong Rd/Waverley Rd (Caulfield East),0006,1091,2503965.133,2402804.184,19.1441235542,19.1441235542,38.2882471085
18457,3,East Malvern to Melbourne University,Down,57-Caulfield Railway Station/Derby Rd (Caulfield East),0007,1089,2503685.338,2402742.157,214.414181232,137.837688923,352.251870155
18459,3,East Malvern to Melbourne University,Down,56-Caulfield Racecourse/Normanby Rd (Caulfield East),0008,1088,2503439.931,2402857.691,3.82882475853,,3.82882475853
18460,3,East Malvern to Melbourne University,Down,55-Balaclava Rd/Normanby Rd (Caulfield East),0009,1087,2503355.511,2402954.287,,19.1441235542,19.1441235542
18461,3,East Malvern to Melbourne University,Down,54-Kambrook Rd/Balaclava Rd (Caulfield East),0010,1086,2503178.253,2403005.19,15.3152990341,26.8017733097,42.1170723438
18462,3,East Malvern to Melbourne University,Down,53-Caulfield Park/Balaclava Rd (Caulfield North),0011,1085,2502818.872,2403048.827,42.1170721054,7.65764951706,49.7747216225
18463,3,East Malvern to Melbourne University,Down,52-Caulfield Park Bowling Club/255 Balaclava Rd (Caulfield North),0012,1084,2502475.767,2403104.43,3.82882475853,7.65764951706,11.4864742756
18464,3,East Malvern to Melbourne University,Down,51-Hawthorn Rd/Balaclava Rd (Caulfield North),0013,1083,2502194.944,2403143.133,11.4864742756,99.5494425297,111.035916805
18465,55,Domain Interchange to West Coburg,Down,1-Flinders St/Queens Bridge St (Melbourne City),0008,3058,2496576.008,2409065.304,18.8619990349,47.1549978256,66.0169968605
18466,55,Domain Interchange to West Coburg,Down,2-Flinders Lane/Market St (Melbourne City),0009,3059,2496539.87,2409164.068,9.43099951744,75.4479966164,84.8789961338
18467,55,Domain Interchange to West Coburg,Down,3-William St/Flinders Lane (Melbourne City),0010,3060,2496457.994,2409152.935,3.14366650581,31.436665535,34.5803320408
18468,3,East Malvern to Melbourne University,Down,47-Caulfield Junior College/Balaclava Rd (Caulfield North),0014,1082,2501861.513,2403214.802,19.1441237926,3.82882475853,22.9729485512
18469,55,Domain Interchange to West Coburg,Down,4-Collins St/William St (Melbourne City),0011,3061,2496405.128,2409243.922,56.5859978199,169.757990837,226.343988657
18479,109,Box Hill to Port Melbourne,Up,50-Wharton St/Whitehorse Rd (Surrey Hills),0008,1750,2508046.022,2409652.927,66.7651290894,14.0558166504,80.8209457397
18480,1,South Melbourne Beach to Coburg,Down,21-Hanna Lane/Sturt St (South Melbourne),0012,1231,2496913.688,2407775.757,13.1550350189,36.176346302,49.331381321
18481,1,South Melbourne Beach to Coburg,Down,22-Dorcas St/Eastern Rd (South Melbourne),0011,1232,2496918.137,2407645.902,23.0213112831,19.7325525284,42.7538638115
18482,1,South Melbourne Beach to Coburg,Down,23-Moray St/Park St (South Melbourne),0010,1233,2496817.88,2407396.142,49.3313808441,16.4437932968,65.7751741409
18483,1,South Melbourne Beach to Coburg,Down,24-Clarendon St/Park St (South Melbourne),0009,1234,2496593.976,2407314.477,49.331381321,13.1550350189,62.4864163399
18484,1,South Melbourne Beach to Coburg,Down,25-Cecil St/Park St (South Melbourne),0008,1235,2496380.463,2407236.141,49.3313808441,19.7325525284,69.0639333725
18485,82,Moonee Ponds to Footscray,Down,41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),0010,2341,2491416.393,2414514.927,12.6955761909,4.23185873032,16.9274349213
18486,82,Moonee Ponds to Footscray,Down,42-Clyde St/Raleigh Rd (Maribyrnong),0011,2342,2491044.988,2414573.139,8.46371746063,12.6955761909,21.1592936516
18487,82,Moonee Ponds to Footscray,Down,43-Van Ness Ave/Raleigh Rd (Maribyrnong),0012,2343,2490843.205,2414602.11,21.1592936516,16.9274349213,38.0867285728
18488,82,Moonee Ponds to Footscray,Down,44-Warrs Rd/Raleigh Rd (Maribyrnong),0013,2344,2490501.051,2414651.784,16.9274349213,12.6955761909,29.6230111122
18489,82,Moonee Ponds to Footscray,Down,45-Maribyrnong Community Centre/Raleigh Rd (Maribyrnong),0014,2345,2490269.128,2414685.812,4.23185873032,8.46371746063,12.6955761909
18490,82,Moonee Ponds to Footscray,Down,46-Rosamond Rd/Raleigh Rd (Maribyrnong),0015,2346,2490058.246,2414657.042,38.0867290497,16.9274349213,55.0141639709
18491,82,Moonee Ponds to Footscray,Down,48-Wests Rd/Raleigh Rd (Maribyrnong),0016,2015,2489720.254,2414612.351,4.23185873032,12.6955761909,16.9274349213
18492,82,Moonee Ponds to Footscray,Down,49-Highpoint Shopping Centre/Wests Rd (Maribyrnong),0017,4249,2489631.627,2414181.952,55.0141634941,55.0141634941,110.028326988
18493,82,Moonee Ponds to Footscray,Down,50-Williamson Rd/Wests Rd (Maribyrnong),0018,4250,2489604.369,2413998.237,76.1734585762,8.46371746063,84.6371760368
18494,82,Moonee Ponds to Footscray,Down,51-Williamson Rd/Rosamond Rd (Maidstone),0019,4251,2489928.097,2413868.89,148.115055561,59.2460231781,207.361078739
18495,82,Moonee Ponds to Footscray,Down,52-River St/Rosamond Rd (Maribyrnong),0020,4252,2489883.004,2413567.399,33.8548703194,12.6955761909,46.5504465103
18496,82,Moonee Ponds to Footscray,Down,53-Maribyrnong College/River St (Maribyrnong),0021,4253,2490142.525,2413486.466,25.3911528587,4.23185873032,29.6230115891
18497,82,Moonee Ponds to Footscray,Down,54-Gordon St/River St (Maribyrnong),0022,4254,2490419.437,2413446.055,4.23185873032,4.23185873032,8.46371746063
18498,82,Moonee Ponds to Footscray,Down,55-Lyric St/Gordon St (Maribyrnong),0023,4255,2490430.617,2413220.767,8.46371746063,12.6955761909,21.1592936516
18499,82,Moonee Ponds to Footscray,Down,56-Edgewater Square/Gordon St (Maribyrnong),0024,4256,2490387.949,2412943.364,38.0867285728,25.3911528587,63.4778814316
18500,82,Moonee Ponds to Footscray,Down,57-Titch St/Gordon St (Footscray),0025,4257,2490311.989,2412437.18,122.723903656,8.46371746063,131.187621117
18501,82,Moonee Ponds to Footscray,Down,58-Ballarat Rd/Gordon St (Footscray),0026,4258,2490278.344,2412208.066,139.651340485,50.7823047638,190.433645248
18505,82,Moonee Ponds to Footscray,Down,59-Droop St/Ballarat Rd (Footscray),0027,4259,2490620.85,2412070.056,258.143382072,25.3911523819,283.534534454
18506,82,Moonee Ponds to Footscray,Down,60-Tiernan St/Droop St (Footscray),0028,4260,2490795.078,2411814.536,38.0867290497,63.4778814316,101.564610481
18507,82,Moonee Ponds to Footscray,Down,61-Geelong Rd/Droop St (Footscray),0029,4261,2490907.465,2411645.849,4.23185873032,29.6230115891,33.8548703194
18508,82,Moonee Ponds to Footscray,Down,62-Nicholson St/Droop St (Footscray),0030,4262,2491151.451,2411281.963,12.6955766678,148.115055561,160.810632229
18509,82,Moonee Ponds to Footscray,Down,63-Leeds St/Hopkins St (Footscray),0031,4263,2491273.737,2411234.034,,80.4053177834,80.4053177834
18510,82,Moonee Ponds to Footscray,Down,32-Moonee Ponds/Ascot Vale Rd (Moonee Ponds),0001,4232,2493377.004,2414815.254,262.375240326,190.433647156,452.808887482
18511,82,Moonee Ponds to Footscray,Down,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),0002,4233,2493343.74,2414543.314,12.6955761909,,12.6955761909
18512,82,Moonee Ponds to Footscray,Down,34-Maribyrnong Rd/Ascot Vale Rd (Moonee Ponds),0003,4234,2493307.039,2414276.809,12.6955761909,4.23185873032,16.9274349213
18513,82,Moonee Ponds to Footscray,Down,35-Moore St/Maribyrnong Rd (Moonee Ponds),0004,4235,2493061.236,2414289.151,8.46371746063,8.46371746063,16.9274349213
18514,82,Moonee Ponds to Footscray,Down,36-77 Maribyrnong Rd (Moonee Ponds),0005,4236,2492798.409,2414324.223,4.23185873032,4.23185873032,8.46371746063
18515,82,Moonee Ponds to Footscray,Down,37-Union Rd/Maribyrnong Rd (Moonee Ponds),0006,4237,2492605.724,2414341.147,21.1592936516,33.8548698425,55.0141634941
18516,82,Moonee Ponds to Footscray,Down,38-Ferguson St/Maribyrnong Rd (Ascot Vale),0007,2338,2492313.631,2414391.382,16.9274349213,8.46371746063,25.3911523819
18517,82,Moonee Ponds to Footscray,Down,39-Bowen St/Maribyrnong Rd (Moonee Ponds),0008,2339,2491998.989,2414434.04,12.6955761909,16.9274349213,29.6230111122
18518,82,Moonee Ponds to Footscray,Down,40-Epsom Rd/Maribyrnong Rd (Ascot Vale),0009,2340,2491689.98,2414478.133,16.9274349213,25.3911523819,42.3185873032
18519,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,37-Maribyrnong Rd/Union Rd (Ascot Vale),0036,2337,2492605.9,2414341.258,14.0558166504,3.5139541626,17.569770813
18520,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,36-St Leonards Rd/Union Rd (Ascot Vale),0035,2336,2492580.531,2414138.132,3.5139541626,21.0837249756,24.5976791382
18521,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,35-Munro St/Union Rd (Ascot Vale),0034,2335,2492546.41,2413871.737,7.0279083252,3.5139541626,10.5418624878
18522,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,34-Burrowes St/Union Rd (Ascot Vale),0033,2334,2492510.542,2413590.911,28.1116333008,17.569770813,45.6814041138
18523,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,33-Melbourne Showgrounds/Epsom Rd (Ascot Vale),0032,2333,2492492.247,2413363.374,3.5139541626,91.3628082275,94.8767623901
18524,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,32-Sandown Rd/Epsom Rd (Ascot Vale),0031,2332,2492659.808,2413142.66,31.6255874634,38.6534957886,70.279083252
18525,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,31-Racing Victoria/400 Epsom Rd (Flemington),0030,2331,2492799.147,2412951.886,7.0279083252,45.6814041138,52.709312439
18526,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,30-Flemington Dr/Epsom Rd (Flemington),0029,2330,2492884.686,2412837.643,10.5418624878,7.0279083252,17.569770813
18527,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,29-Flemington Racecourse/Racecourse Rd (Flemington),0028,2329,2493116.529,2412611.425,10.5418624878,14.0558166504,24.5976791382
18528,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,28-Smithfield Rd/Racecourse Rd (Flemington),0027,2328,2493423.953,2412580.596,3.5139541626,14.0558166504,17.569770813
18529,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,26-Newmarket Plaza/Racecourse Rd (Kensington),0026,2326,2493692.624,2412544.177,42.1674499512,38.6534957886,80.8209457397
18530,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,25-Wellington St/Racecourse Rd (Flemington),0025,2325,2493967.202,2412497.21,10.5418624878,28.1116333008,38.6534957886
18531,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,24-Collett St/Racecourse Rd (Kensington),0024,2324,2494144.506,2412495.67,35.139541626,7.0279083252,42.1674499512
18532,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,23-Stubbs St/Racecourse Rd (Flemington),0023,2323,2494379.699,2412463.645,42.1674499512,17.569770813,59.7372207642
18533,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,22-Boundary Rd/Racecourse Rd (North Melbourne),0022,2322,2494728.519,2412418.368,28.1116333008,7.0279083252,35.139541626
18536,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),0019,3829,2495346.226,2411917.075,24.5976791382,56.2232666016,80.8209457397
18537,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,18-Erskine St/Abbotsford St (North Melbourne),0018,3828,2495314.614,2411748.359,3.5139541626,7.0279083252,10.5418624878
18538,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,17-Canning St/Abbotsford St (North Melbourne),0017,3827,2495291.807,2411585.196,7.0279083252,3.5139541626,10.5418624878
18539,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,16-Haines St/Abbotsford St (North Melbourne),0016,3826,2495261.982,2411375.414,42.1674499512,24.5976791382,66.7651290894
18540,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,15-Arden St/Abbotsford St (North Melbourne),0015,3825,2495229.527,2411146.764,10.5418624878,17.569770813,28.1116333008
18541,57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,14-Abbotsford St/Queensberry St (North Melbourne),0014,3824,2495227.011,2410925.899,7.0279083252,45.6814041138,52.709312439
18542,55,Domain Interchange to West Coburg,Down,21-Abbotsford St Interchange/Royal Park (Parkville),0025,2251,2495391.113,2411971.484,12.5746660233,9.43099951744,22.0056655407
18543,55,Domain Interchange to West Coburg,Down,22-Royal Park/Royal Park (Parkville),0026,2252,2495530.16,2412175.774,,6.28733301163,6.28733301163
18544,55,Domain Interchange to West Coburg,Down,23-Macarthur Rd/Royal Park (Parkville),0027,2253,2495563.429,2412554.254,9.43099951744,15.7183325291,25.1493320465
18545,55,Domain Interchange to West Coburg,Down,24-State Netball Hockey Centre/Royal Park (Parkville),0028,2254,2495468.788,2412960.634,,9.43099951744,9.43099951744
18546,55,Domain Interchange to West Coburg,Down,25-Melbourne Zoo/Royal Park (Parkville),0029,2255,2495533.856,2413174.65,40.8676645756,15.7183327675,56.5859973431
18547,55,Domain Interchange to West Coburg,Down,26-Royal Park  Station/Royal Park (Parkville),0030,2256,2495704.822,2413364.525,15.7183325291,40.8676645756,56.5859971046
18548,55,Domain Interchange to West Coburg,Down,28-Park St/Royal Park (Parkville),0031,2257,2495553.348,2413792.518,12.5746660233,15.7183325291,28.2929985523
18549,55,Domain Interchange to West Coburg,Down,29-Brunswick Rd/Royal Park (Parkville),0032,2259,2495485.191,2413906.019,6.28733301163,3.14366650581,9.43099951744
18550,55,Domain Interchange to West Coburg,Down,30-Union Square Shopping Centre/Grantham St (Brunswick West),0033,2260,2495534.332,2414266.748,12.5746662617,22.0056657791,34.5803320408
18551,55,Domain Interchange to West Coburg,Down,31-Dawson St/Grantham St (Brunswick West),0034,2261,2495572.081,2414517.595,3.14366650581,22.0056655407,25.1493320465
18552,55,Domain Interchange to West Coburg,Down,32-Foden St/Dawson St (Brunswick),0035,2262,2495362.379,2414559.656,3.14366650581,12.5746660233,15.7183325291
18553,55,Domain Interchange to West Coburg,Down,33-South Daly St/Dawson St (Brunswick),0036,2263,2495103.342,2414596.134,12.5746662617,22.0056657791,34.5803320408
18554,55,Domain Interchange to West Coburg,Down,34-Smith St/Melville Rd (Brunswick West),0037,2264,2494986.036,2414815.816,3.14366650581,6.28733301163,9.43099951744
18555,55,Domain Interchange to West Coburg,Down,35-Victoria St/Melville Rd (Brunswick West),0038,2265,2495037.84,2415115.506,3.14366650581,15.7183325291,18.8619990349
18556,55,Domain Interchange to West Coburg,Down,36-Hope St/Melville Rd (Brunswick West),0039,2266,2495079.071,2415420.739,6.28733301163,22.0056657791,28.2929987907
18557,55,Domain Interchange to West Coburg,Down,37-Albion St/Melville Rd (Brunswick West),0040,2267,2495133.479,2415800.339,12.5746660233,3.14366650581,15.7183325291
18558,55,Domain Interchange to West Coburg,Down,38-Jacobs Reserve/Melville Rd (Brunswick West),0041,2268,2495166.835,2416020.108,6.28733301163,3.14366650581,9.43099951744
18559,55,Domain Interchange to West Coburg,Down,39-McGregor Ave/Melville Rd (Brunswick West),0042,2269,2495201.956,2416239.878,,3.14366650581,3.14366650581
18560,55,Domain Interchange to West Coburg,Down,40-Moreland Rd/Melville Rd (Brunswick West),0043,2270,2495210.682,2416389.712,25.1493320465,9.43099951744,34.5803315639
18561,55,Domain Interchange to West Coburg,Down,41-Woodlands Ave/Melville Rd (Pascoe Vale South),0044,2271,2495272.121,2416824.806,3.14366650581,31.4366652966,34.5803318024
18562,55,Domain Interchange to West Coburg,Down,42-Reynard St/Melville Rd (Pascoe Vale South),0045,2272,2495094.803,2417146.559,9.43099951744,15.7183325291,25.1493320465
18563,55,Domain Interchange to West Coburg,Down,43-Princes Tce/Melville Rd (Pascoe Vale South),0046,2273,2495132.537,2417422.931,,3.14366650581,3.14366650581
18564,55,Domain Interchange to West Coburg,Down,44-Brearley Pde/Melville Rd (Pascoe Vale South),0047,2274,2495164.127,2417661.565,6.28733301163,18.8619990349,25.1493320465
18565,55,Domain Interchange to West Coburg,Down,44A-213 Melville Rd (Pascoe Vale South),0048,,2495192.656,2417861.02,,6.28733301163,6.28733301163
18566,24,North Balwyn to City(Docklands),Up,51-Balwyn Rd/Doncaster Rd (Balwyn North),0001,1896,2507445.242,2411812.399,45.945895195,21.1592941284,67.1051893234
18567,24,North Balwyn to City(Docklands),Up,50-Dight Ave/Doncaster Rd (Balwyn North),0002,1895,2507128.034,2411843.973,14.5092301369,3.40339970589,17.9126298428
18568,24,North Balwyn to City(Docklands),Up,49-Buchanan Ave/Doncaster Rd (Balwyn North),0003,1894,2506845.274,2411892.155,9.67282009125,4.83641004562,14.5092301369
18569,24,North Balwyn to City(Docklands),Up,48-Osburn Ave/Doncaster Rd (Balwyn North),0004,1893,2506567.186,2411950.867,4.83641004562,10.2101991177,15.0466091633
18570,24,North Balwyn to City(Docklands),Up,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),0005,1892,2506228.513,2412027.151,16.9274349213,4.83641004562,21.7638449669
18571,24,North Balwyn to City(Docklands),Up,46-Wattle Ave/Doncaster Rd (Balwyn North),0006,1891,2505935.997,2411997.064,12.0910251141,3.40339970589,15.4944248199
18573,1,South Melbourne Beach to Coburg,Down,26-Ferrars St/Park St (South Melbourne),0007,1236,2496162.2,2407156.132,16.4437937737,32.8875870705,49.3313808441
18574,24,North Balwyn to City(Docklands),Up,43-Kew High School/High St (Kew East),0008,1888,2505403.557,2411808.525,7.25461506844,17.0169985294,24.2716135979
18575,24,North Balwyn to City(Docklands),Up,42-Woodlands Ave/High St (Kew East),0009,1887,2505079.168,2411629.041,7.25461506844,2.41820502281,9.67282009125
18576,24,North Balwyn to City(Docklands),Up,41-Station St/High St (Kew East),0010,1886,2504748.803,2411446.551,7.25461506844,2.41820502281,9.67282009125
18577,24,North Balwyn to City(Docklands),Up,40-Harp Village/High St (Kew East),0011,1885,2504596.311,2411363.174,2.41820502281,4.83641004562,7.25461506844
18578,24,North Balwyn to City(Docklands),Up,39-Harp Rd/High St (Kew East),0012,1884,2504427.173,2411269.37,14.5092301369,4.83641004562,19.3456401825
18579,24,North Balwyn to City(Docklands),Up,38-Victoria Park/High St (Kew East),0013,1883,2504066.448,2411075.659,4.83641004562,13.6135988235,18.4500088692
18580,24,North Balwyn to City(Docklands),Up,37-Kew Cemetery/High St (Kew),0014,1882,2503755.871,2410934.74,10.2101991177,,10.2101991177
18581,24,North Balwyn to City(Docklands),Up,36-Gladstone St/High St (Kew),0015,1881,2503525.191,2410831.178,14.5092298985,9.67282009125,24.1820499897
18582,24,North Balwyn to City(Docklands),Up,35-Charles St/High St (Kew),0016,1880,2503182.837,2410677.044,12.0910251141,31.4366648197,43.5276899338
18583,24,North Balwyn to City(Docklands),Up,34-Union St/High St (Kew),0017,1879,2503008.89,2410596.199,7.25461506844,7.25461483002,14.5092298985
18584,24,North Balwyn to City(Docklands),Up,33-Kew Shopping Centre/High St (Kew),0018,1733,2502756.739,2410481.192,7.25461506844,4.83641004562,12.0910251141
18588,48,North Balwyn to Victoria Harbour (Docklands),Up,25-Brook St/Church St (Hawthorn),0023,1877,2501846.968,2409473.679,115.715590239,3.40339970589,119.118989944
18589,48,North Balwyn to Victoria Harbour (Docklands),Up,24-Hill St/Church St (Hawthorn),0024,1876,2501651.278,2409227.438,23.8237979412,3.40339970589,27.2271976471
18591,78,Richmond to St Kilda,Up,65-Victoria St/Church St (Richmond),0001,4165,2500055.209,2410032.259,76.8067965508,142.674095154,219.480891705
18592,78,St Kilda to Richmond,Down,64-Elizabeth St/Church St (Richmond),0028,4064,2500017.522,2409823.603,27.1760177612,10.1910066605,37.3670244217
18593,78,St Kilda to Richmond,Down,63-Tweedie Pl/Church St (Richmond),0027,4063,2499989.786,2409633.482,3.39700222015,27.1760177612,30.5730199814
18594,78,St Kilda to Richmond,Down,62-Highett St/Church St (Richmond),0026,4062,2499962.58,2409451.351,10.1910066605,27.1760177612,37.3670244217
18595,78,St Kilda to Richmond,Down,61-Bridge Rd/Church St (Richmond),0025,4061,2499919.176,2409144.249,6.79400444031,105.307069778,112.101074219
18596,78,St Kilda to Richmond,Down,60-Abinger St/Church St (Richmond),0024,4060,2499895.318,2408969.11,30.5730199814,6.79400444031,37.3670244217
18597,78,St Kilda to Richmond,Down,59-St Ignatius Church/Church St (Richmond),0023,4059,2499871.637,2408798.3,10.1910066605,16.9850111008,27.1760177612
18598,78,St Kilda to Richmond,Down,58-Gipps St/Church St (Richmond),0022,4058,2499838.011,2408552.573,23.7790155411,6.79400444031,30.5730199814
18599,78,St Kilda to Richmond,Down,57-Swan St/Church St (Richmond),0021,4057,2499807.73,2408360.896,57.7490377426,47.5580310822,105.307068825
18601,78,St Kilda to Richmond,Down,55-Adelaide St/Church St (Cremorne),0020,4055,2499759.585,2408006.955,6.79400444031,13.5880088806,20.3820133209
18602,78,St Kilda to Richmond,Down,54-Balmain St/Church St (Cremorne),0019,4054,2499735.734,2407839.806,6.79400444031,47.5580310822,54.3520355225
18603,78,St Kilda to Richmond,Down,53-Howard St/Church St (Richmond),0018,4053,2499703.26,2407585.975,13.5880088806,40.7640266418,54.3520355225
18604,78,St Kilda to Richmond,Down,52-Alexandra Ave/Chapel St (South Yarra),0017,4052,2499687.159,2407368.438,20.3820133209,6.79400444031,27.1760177612
18605,78,St Kilda to Richmond,Down,51-Malcolm St/Chapel St (South Yarra),0016,4051,2499662.607,2407185.306,20.3820133209,6.79400444031,27.1760177612
18606,78,St Kilda to Richmond,Down,50-Toorak Rd/Chapel St (South Yarra),0015,4050,2499604.001,2406822.483,44.161028862,37.3670244217,81.5280532837
18607,78,St Kilda to Richmond,Down,49-Arthur St/Chapel St (South Yarra),0014,4049,2499564.405,2406563.989,10.1910066605,3.39700222015,13.5880088806
18608,78,St Kilda to Richmond,Down,48-Cliff St/Chapel St (South Yarra),0013,4048,2499529.474,2406357.659,20.3820133209,3.39700222015,23.7790155411
18609,78,St Kilda to Richmond,Down,47-Commercial Rd/Chapel St (Prahran),0012,4047,2499474.663,2406009.04,37.3670244217,27.1760177612,64.5430421829
