Metlink_Stop_ID,Boardings,Alightings,wk7am7pm
14816,,,0.0
14817,,1.6,1.6
14818,3.92307692308,2.61538461538,6.53846153846
14819,,,0.0
14820,,,0.0
14821,5.23076923077,,5.23076923077
14822,,,0.0
14823,1.30769230769,,1.30769230769
14824,1.30769230769,,1.30769230769
14825,,6.4,6.4
14826,1.30769230769,1.30769230769,2.61538461538
14828,8.61057692308,1.1875,9.79807692308
14829,7.84615384615,7.30288461538,15.1490384615
14830,6.41826923077,8.79326923077,15.2115384615
14831,7.60576923077,7.24519230769,14.8509615385
14832,5.23076923077,6.05769230769,11.2884615385
14833,1.1875,5.9375,7.125
14834,9.5,11.875,21.375
14835,7.125,13.0625,20.1875
14836,5.9375,4.75,10.6875
14837,8.3125,3.5625,11.875
14838,,1.6,1.6
14839,3.5625,2.375,5.9375
14840,1.73333333333,6.4,8.13333333333
14842,13.0833333333,4.25,17.3333333333
14843,3.79166666667,4.25,8.04166666667
14845,2.25,1.1875,3.4375
14846,4.8,3.33333333333,8.13333333333
14847,9.73333333333,9.73333333333,19.4666666667
14848,8.26666666667,1.73333333333,10.0
14849,4.93333333333,1.6,6.53333333333
14850,19.2,6.4,25.6
14851,16.0,,16.0
14852,19.2,3.2,22.4
14853,22.5333333333,6.4,28.9333333333
14854,16.5333333333,1.6,18.1333333333
14855,6.4,4.93333333333,11.3333333333
14856,,3.4,3.4
14857,,3.46666666667,3.46666666667
14858,9.86666666667,6.4,16.2666666667
14859,19.3333333333,12.9333333333,32.2666666667
14860,3.2,8.0,11.2
14861,1.6,1.6,3.2
14863,3.2,,3.2
14864,9.73333333333,14.0666666667,23.8
14865,20.25,2.25,22.5
14866,11.25,2.25,13.5
14867,,6.75,6.75
14868,2.57142857143,,2.57142857143
14869,,2.57142857143,2.57142857143
1487,12.431372549,20.8529411765,33.2843137255
14870,6.75324675325,11.6103896104,18.3636363636
14871,17.2337662338,50.2337662338,67.4675324675
14872,21.1298701299,43.7662337662,64.8961038961
14873,,18.3636363636,18.3636363636
14874,22.1818181818,33.025974026,55.2077922078
14875,16.5584415584,19.1298701299,35.6883116883
14876,,,0.0
14877,20.5714285714,2.57142857143,23.1428571429
14878,,,0.0
14879,,,0.0
1488,6.83333333333,2.5,9.33333333333
14880,2.57142857143,10.2857142857,12.8571428571
14881,2.57142857143,5.14285714286,7.71428571429
14882,,2.57142857143,2.57142857143
14883,5.14285714286,,5.14285714286
14884,25.7142857143,,25.7142857143
14885,10.2857142857,5.14285714286,15.4285714286
14887,18.0,2.57142857143,20.5714285714
14888,5.14285714286,5.14285714286,10.2857142857
14889,2.57142857143,,2.57142857143
1489,12.0545454545,10.9090909091,22.9636363636
14890,7.71428571429,,7.71428571429
14893,,1.72727272727,1.72727272727
14894,19.3896103896,6.20779220779,25.5974025974
14895,25.2987012987,10.5064935065,35.8051948052
14897,26.3636363636,10.9090909091,37.2727272727
14898,14.9090909091,3.45454545455,18.3636363636
14899,14.7272727273,1.90909090909,16.6363636364
149,131.541666667,261.857638889,393.399305556
14900,14.3636363636,7.45454545455,21.8181818182
14901,25.0,13.8888888889,38.8888888889
14902,2.77777777778,,2.77777777778
14903,13.7142857143,10.2857142857,24.0
14904,6.85714285714,,6.85714285714
14905,3.42857142857,3.42857142857,6.85714285714
14906,3.42857142857,,3.42857142857
14907,30.8571428571,25.7142857143,56.5714285714
14908,8.57142857143,3.42857142857,12.0
14909,3.42857142857,,3.42857142857
1491,9.0,6.0,15.0
14910,1.71428571429,29.4065934066,31.1208791209
14911,5.40659340659,1.84615384615,7.25274725275
14912,,,0.0
14913,1.84615384615,5.40659340659,7.25274725275
14914,1.84615384615,12.7912087912,14.6373626374
14915,3.69230769231,,3.69230769231
14916,1.84615384615,1.71428571429,3.56043956044
14917,1.71428571429,3.42857142857,5.14285714286
14918,3.42857142857,5.40659340659,8.83516483516
14919,92.5714285714,3.42857142857,96.0
1492,4.5,7.5,12.0
14920,,3.42857142857,3.42857142857
14921,8.57142857143,18.8571428571,27.4285714286
14922,20.5714285714,8.57142857143,29.1428571429
14923,12.0,12.0,24.0
14925,1.71428571429,6.85714285714,8.57142857143
14926,3.42857142857,,3.42857142857
14927,10.2857142857,12.0,22.2857142857
14928,3.42857142857,68.5714285714,72.0
1493,18.0882352941,33.5294117647,51.6176470588
14930,5.14285714286,15.4285714286,20.5714285714
14931,1.71428571429,15.4285714286,17.1428571429
14932,5.14285714286,8.57142857143,13.7142857143
14933,12.0,10.2857142857,22.2857142857
14934,1.0,,1.0
14935,2.0,,2.0
14936,,,0.0
14937,3.0,,3.0
14938,,,0.0
14939,1.0,,1.0
14940,,,0.0
14941,,1.0,1.0
14942,2.0,9.0,11.0
14943,,,0.0
14944,1.0,1.0,2.0
14945,,,0.0
14946,,,0.0
14947,,1.0,1.0
14948,31.4,8.0,39.4
14949,,,0.0
1495,25.0,44.4444444444,69.4444444444
14950,1.0,,1.0
14951,,,0.0
14952,,1.69230769231,1.69230769231
14953,8.46153846154,6.07692307692,14.5384615385
14954,,,0.0
14955,,3.6,3.6
14956,,,0.0
14957,,1.8,1.8
14958,,3.6,3.6
14959,,1.8,1.8
14960,3.6,,3.6
14961,5.4,,5.4
14962,7.2,1.8,9.0
14963,,1.8,1.8
14964,1.8,,1.8
14965,7.5,,7.5
14969,15.0769230769,5.65384615385,20.7307692308
1497,5.44444444444,21.5,26.9444444444
14970,,3.75,3.75
14971,10.6730769231,18.2115384615,28.8846153846
14972,28.8846153846,57.7692307692,86.6538461538
14973,,3.75,3.75
14975,5.65384615385,13.1923076923,18.8461538462
14976,,,0.0
14977,6.74615384615,7.99615384615,14.7423076923
14978,,2.5,2.5
14979,,,0.0
1498,1.5,11.8333333333,13.3333333333
14982,,8.75,8.75
14983,2.5,6.25,8.75
14984,,10.0,10.0
14985,7.5,6.25,13.75
14986,1.25,11.25,12.5
14987,,10.0,10.0
14988,10.0,18.75,28.75
14989,2.5,10.0,12.5
14990,,5.0,5.0
14991,,7.5,7.5
14992,3.75,1.25,5.0
14993,,1.25,1.25
14994,,6.25,6.25
14995,10.5384615385,35.9038461538,46.4423076923
14996,3.75,5.0,8.75
14997,,,0.0
14998,1.8,,1.8
150,8.93055555556,3.375,12.3055555556
1500,4.63636363636,13.9696969697,18.6060606061
15001,,,0.0
15002,,1.0,1.0
15003,,1.0,1.0
15004,,,0.0
15005,,,0.0
15006,8.66153846154,9.10769230769,17.7692307692
15007,,,0.0
15008,4.72307692308,11.2461538462,15.9692307692
15009,11.2461538462,23.6153846154,34.8615384615
1501,8.04545454545,31.2272727273,39.2727272727
15010,13.3846153846,43.0769230769,56.4615384615
15011,,5.06153846154,5.06153846154
15012,9.78461538462,22.7230769231,32.5076923077
15013,4.72307692308,17.6615384615,22.3846153846
15014,2.92307692308,12.6,15.5230769231
15015,7.98461538462,12.2615384615,20.2461538462
15016,1.46153846154,9.10769230769,10.5692307692
15017,19.0,23.3846153846,42.3846153846
15018,11.0961538462,37.3653846154,48.4615384615
15019,9.92307692308,6.13461538462,16.0576923077
1502,13.2121212121,47.4393939394,60.6515151515
15020,23.6538461538,9.63461538462,33.2884615385
15021,19.0,8.76923076923,27.7692307692
15022,,7.30769230769,7.30769230769
15023,,7.30769230769,7.30769230769
15024,10.2307692308,2.92307692308,13.1538461538
15025,7.59615384615,9.92307692308,17.5192307692
15026,3.21153846154,15.7692307692,18.9807692308
15027,1.75,4.67307692308,6.42307692308
15028,,11.3846153846,11.3846153846
15029,3.21153846154,18.4038461538,21.6153846154
1503,4.0,2.0,6.0
15030,6.13461538462,9.34615384615,15.4807692308
15031,3.5,9.92307692308,13.4230769231
15032,3.42857142857,19.5604395604,22.989010989
15033,3.17582417582,26.1648351648,29.3406593407
15034,6.35164835165,,6.35164835165
15037,16.2,1.8,18.0
15038,3.6,,3.6
15039,1.8,3.6,5.4
1504,13.8484848485,27.4545454545,41.303030303
15040,10.8,1.8,12.6
15041,,,0.0
15042,3.6,3.6,7.2
15043,9.0,,9.0
15044,13.8,24.0,37.8
15045,2.8,3.0,5.8
15046,,1.8,1.8
15047,3.6,5.4,9.0
15048,5.4,12.6,18.0
15049,3.6,,3.6
15050,,5.4,5.4
15051,5.4,9.0,14.4
15052,,3.6,3.6
15053,,1.8,1.8
15054,3.6,3.6,7.2
15055,3.6,3.6,7.2
15056,,7.2,7.2
15057,,5.4,5.4
15058,14.4,5.4,19.8
15059,9.0,19.8,28.8
15060,,,0.0
15061,,18.0,18.0
15062,,12.6,12.6
15063,,10.8,10.8
15064,1.8,3.6,5.4
15065,1.8,1.8,3.6
15066,3.6,1.8,5.4
15067,3.6,9.3,12.9
15068,,,0.0
1507,5.71212121212,17.9696969697,23.6818181818
15071,,1.72727272727,1.72727272727
15072,20.5714285714,13.1818181818,33.7532467532
15073,16.6363636364,17.1168831169,33.7532467532
15074,2.57142857143,10.2857142857,12.8571428571
15075,15.4285714286,,15.4285714286
15076,10.2857142857,7.71428571429,18.0
15079,,,0.0
15080,,2.57142857143,2.57142857143
15081,,7.71428571429,7.71428571429
15082,,25.7142857143,25.7142857143
15083,2.57142857143,2.57142857143,5.14285714286
15084,7.71428571429,7.71428571429,15.4285714286
15085,12.8571428571,,12.8571428571
15086,,5.14285714286,5.14285714286
15087,,,0.0
15088,,,0.0
15089,,74.347826087,74.347826087
15090,,,0.0
15091,7.17391304348,7.17391304348,14.347826087
15092,,,0.0
15093,,2.57142857143,2.57142857143
15094,,,0.0
15095,2.57142857143,,2.57142857143
151,,10.0208333333,10.0208333333
1511,,2.76923076923,2.76923076923
15146,,,0.0
15147,17.6538461538,42.3241758242,59.978021978
15148,84.8516483516,103.001098901,187.852747253
15149,126.491758242,117.379120879,243.870879121
15150,30.0879120879,21.9340659341,52.021978022
15151,33.2417582418,17.8241758242,51.0659340659
15152,11.7967032967,1.0,12.7967032967
15153,22.4450549451,8.1978021978,30.6428571429
15154,124.67032967,80.9065934066,205.576923077
15155,1.71428571429,6.39285714286,8.10714285714
15156,25.6483516484,10.6263736264,36.2747252747
15157,27.9285714286,23.1373626374,51.0659340659
15158,65.8049450549,39.5879120879,105.392857143
15159,16.2802197802,18.1648351648,34.4450549451
15160,1.71428571429,4.42857142857,6.14285714286
15161,19.7087912088,17.6016483516,37.3104395604
15162,36.206043956,38.0686813187,74.2747252747
15163,3.76923076923,9.00306776557,12.7722985348
15164,14.9139652015,10.7967032967,25.7106684982
15165,65.956043956,46.0700549451,112.026098901
15166,15.1181318681,5.31318681319,20.4313186813
15167,11.0728021978,15.0123626374,26.0851648352
15168,14.3956043956,22.2747252747,36.6703296703
15169,,5.14285714286,5.14285714286
1517,14.5,4.0,18.5
15170,12.8516483516,16.2802197802,29.1318681319
15171,37.7032967033,38.7252747253,76.4285714286
15172,26.043956044,16.6208791209,42.6648351648
15173,33.0714285714,36.6703296703,69.7417582418
15174,31.0164835165,3.5989010989,34.6153846154
15175,43.5274725275,20.0494505495,63.5769230769
15176,5.14285714286,7.1978021978,12.3406593407
15177,31.0164835165,14.7362637363,45.7527472527
15178,31.0164835165,13.021978022,44.0384615385
15179,7.1978021978,5.65384615385,12.8516483516
15180,26.7362637363,23.3076923077,50.043956044
15181,1.88461538462,23.989010989,25.8736263736
15184,,4.34615384615,4.34615384615
15185,,,0.0
15186,,,0.0
15188,,,0.0
15189,,,0.0
1519,3.0,12.0,15.0
15190,,1.0,1.0
15191,,,0.0
15192,2.0,,2.0
15193,3.0,,3.0
15194,,,0.0
15195,3.0,,3.0
15196,9.23076923077,12.9230769231,22.1538461538
15197,1.0,,1.0
15198,,,0.0
15199,,1.25,1.25
152,6.15277777778,19.5486111111,25.7013888889
1520,1.5,12.0,13.5
15200,,7.5,7.5
15201,,,0.0
15202,,,0.0
15203,,4.0,4.0
15204,1.0,3.0,4.0
15205,,,0.0
15206,,,0.0
15207,,,0.0
15208,,,0.0
15209,,,0.0
1521,22.5,22.5,45.0
15210,,,0.0
15211,,,0.0
15212,,,0.0
15213,,1.0,1.0
15214,,1.0,1.0
15216,2.0,,2.0
15217,,4.0,4.0
15218,,2.0,2.0
15219,8.4478021978,10.967032967,19.4148351648
1522,19.5,22.5,42.0
15220,240.375824176,451.661538462,692.037362637
15221,3.76923076923,22.2101648352,25.9793956044
15222,33.9526098901,85.6353021978,119.587912088
15223,11.0199175824,18.834478022,29.8543956044
15224,24.7527472527,20.1023351648,44.8550824176
15225,14.3956043956,29.4725274725,43.8681318681
15226,23.478021978,20.7307692308,44.2087912088
15227,,3.75,3.75
15228,60.1483516484,51.2362637363,111.384615385
15229,7.1978021978,36.8406593407,44.0384615385
1523,,9.0,9.0
15230,33.4120879121,53.4615384615,86.8736263736
15231,11.1373626374,43.8681318681,55.0054945055
15232,12.510989011,38.7252747253,51.2362637363
15233,16.4505494505,39.0659340659,55.5164835165
15234,18.1648351648,61.521978022,79.6868131868
15235,18.6758241758,30.6758241758,49.3516483516
15236,1.71428571429,25.8736263736,27.5879120879
15237,44.2087912088,40.6098901099,84.8186813187
15238,9.08241758242,49.6923076923,58.7747252747
15239,20.5604395604,1.71428571429,22.2747252747
1524,10.5,6.0,16.5
15242,1.25,3.75,5.0
15243,,2.5,2.5
15244,,12.5,12.5
15245,,12.5,12.5
15246,,2.5,2.5
15247,1.25,17.5,18.75
15248,,6.25,6.25
15249,2.5,8.75,11.25
1525,,1.5,1.5
15250,,2.5,2.5
15251,1.84615384615,11.7884615385,13.6346153846
15252,,6.25,6.25
15258,,,0.0
15259,,1.25,1.25
1526,1.5,1.5,3.0
15260,,,0.0
15261,,1.25,1.25
15262,,,0.0
15263,,1.25,1.25
15264,,,0.0
15265,,,0.0
15266,,,0.0
15267,,,0.0
15268,,,0.0
15269,3.75,,3.75
1527,9.0,7.5,16.5
15271,5.0,,5.0
15272,1.25,,1.25
15273,,1.25,1.25
15275,2.5,,2.5
15276,,7.0,7.0
15277,,,0.0
15278,3.75,,3.75
15279,2.5,,2.5
1528,19.5,30.0,49.5
15280,,1.75,1.75
15281,2.5,,2.5
15282,,,0.0
15283,,,0.0
15284,2.5,3.69230769231,6.19230769231
15285,,1.84615384615,1.84615384615
15287,1.75,66.5,68.25
15288,1.75,,1.75
15289,1.75,,1.75
1529,13.5,7.5,21.0
15290,3.5,,3.5
15291,10.5,1.75,12.25
15292,8.75,8.75,17.5
15293,,3.5,3.5
15294,1.75,7.0,8.75
15295,,1.75,1.75
15296,8.75,7.0,15.75
15297,,,0.0
15298,5.25,,5.25
15299,22.5192307692,9.40384615385,31.9230769231
153,6.15277777778,10.0208333333,16.1736111111
1530,9.0,15.0,24.0
15300,5.25,3.5,8.75
15301,35.0,12.25,47.25
15302,,,0.0
15303,1.75,,1.75
15304,,1.75,1.75
15305,,,0.0
15306,1.75,10.5,12.25
15307,1.75,8.75,10.5
15308,5.25,5.25,10.5
15309,3.25,1.75,5.0
1531,27.0,19.5,46.5
15310,36.0,15.0,51.0
15311,1.75,8.75,10.5
15312,,5.25,5.25
15313,1.75,8.75,10.5
15314,1.75,1.75,3.5
15315,1.75,21.0,22.75
15316,3.5,22.75,26.25
15317,8.75,24.5,33.25
15318,,7.0,7.0
15319,1.75,3.5,5.25
1532,9.0,10.5,19.5
15320,,3.5,3.5
15321,,1.5,1.5
15322,7.5,6.0,13.5
1533,3.0,16.5,19.5
1534,6.0,,6.0
1536,3.0,6.0,9.0
1537,3.0,7.5,10.5
1538,,3.0,3.0
1539,3.0,9.0,12.0
15393,1.6,1.6,3.2
15394,,3.2,3.2
15395,,,0.0
15396,6.53333333333,4.8,11.3333333333
15397,3.33333333333,,3.33333333333
15398,9.6,19.3333333333,28.9333333333
15399,,,0.0
154,6.15277777778,7.84027777778,13.9930555556
1540,25.5,27.0,52.5
15400,4.8,4.8,9.6
15401,1.6,,1.6
15402,,,0.0
15403,24.0,27.2,51.2
15404,,,0.0
15405,34.0,4.8,38.8
15406,17.6,,17.6
15407,5.06666666667,4.8,9.86666666667
15408,6.4,4.8,11.2
15409,13.0666666667,8.26666666667,21.3333333333
1541,12.7692307692,7.69230769231,20.4615384615
15410,17.6,4.8,22.4
15411,6.4,,6.4
15412,11.2,16.0,27.2
15413,39.8,31.7333333333,71.5333333333
15414,,3.2,3.2
15415,,3.2,3.2
15416,4.93333333333,6.66666666667,11.6
15418,7.0,16.5333333333,23.5333333333
15419,3.5,1.75,5.25
1542,10.5,7.5,18.0
15421,1.5,,1.5
15422,,1.5,1.5
15423,,7.5,7.5
15424,,3.0,3.0
15425,1.5,3.0,4.5
15426,3.0,6.0,9.0
15427,4.5,3.0,7.5
15428,,9.0,9.0
15429,,6.0,6.0
1543,,4.5,4.5
15430,1.5,13.5,15.0
15431,,13.5,13.5
15432,,1.5,1.5
15433,6.61111111111,47.4444444444,54.0555555556
15434,8.55555555556,13.6666666667,22.2222222222
15435,12.7777777778,8.11111111111,20.8888888889
15436,5.11111111111,3.0,8.11111111111
15437,3.0,1.5,4.5
15438,1.5,1.5,3.0
15439,1.5,4.5,6.0
1544,1.5,12.0,13.5
15440,1.5,7.5,9.0
15441,,,0.0
15442,,1.5,1.5
15443,3.0,1.5,4.5
15444,10.5,4.5,15.0
15445,21.0,7.5,28.5
15446,1.5,1.5,3.0
15447,,,0.0
1545,4.5,3.0,7.5
15451,1.5,1.5,3.0
15452,,1.5,1.5
15453,6.7,13.8666666667,20.5666666667
15454,3.46666666667,43.2,46.6666666667
15455,1.73333333333,5.2,6.93333333333
15456,1.73333333333,,1.73333333333
15457,,,0.0
15458,,1.73333333333,1.73333333333
15459,3.0,6.0,9.0
1546,16.5,15.0,31.5
15460,1.5,1.5,3.0
15461,,6.0,6.0
15462,1.5,3.0,4.5
15463,,15.0,15.0
15464,,4.5,4.5
15466,,,0.0
15467,1.5,,1.5
15468,1.5,3.0,4.5
15469,1.5,1.5,3.0
1547,18.0,15.0,33.0
15470,,,0.0
15471,2.0,,2.0
15472,,,0.0
15473,2.0,4.0,6.0
15474,4.0,2.0,6.0
15475,,,0.0
15476,,4.0,4.0
15477,2.0,2.0,4.0
15478,,2.0,2.0
15479,,,0.0
1548,3.0,9.0,12.0
15480,,6.0,6.0
15481,2.0,2.0,4.0
15482,4.0,2.0,6.0
15483,,4.0,4.0
15484,2.0,,2.0
15485,,,0.0
15486,4.0,4.0,8.0
15487,3.55555555556,,3.55555555556
15488,,12.0,12.0
15489,8.0,10.0,18.0
1549,14.3333333333,12.8333333333,27.1666666667
15490,6.0,6.0,12.0
15491,12.0,6.0,18.0
15492,4.0,6.0,10.0
15493,2.0,10.0,12.0
15494,10.4,3.46666666667,13.8666666667
15495,5.2,12.1333333333,17.3333333333
15496,6.93333333333,8.66666666667,15.6
15497,27.7333333333,10.4,38.1333333333
15498,1.73333333333,19.0666666667,20.8
15499,,6.93333333333,6.93333333333
155,10.125,13.9930555556,24.1180555556
1550,24.1666666667,12.8333333333,37.0
15500,13.8666666667,19.0666666667,32.9333333333
15501,,13.8666666667,13.8666666667
15502,1.73333333333,10.4,12.1333333333
15503,3.33333333333,13.8666666667,17.2
15504,6.73333333333,17.3333333333,24.0666666667
15505,10.4,31.2,41.6
1551,21.1666666667,3.0,24.1666666667
1552,18.3333333333,6.83333333333,25.1666666667
1553,39.3333333333,29.0,68.3333333333
1554,14.6666666667,11.5,26.1666666667
1555,15.5,9.16666666667,24.6666666667
15557,12.8888888889,32.6666666667,45.5555555556
15558,12.4444444444,50.6666666667,63.1111111111
1556,12.8333333333,26.1666666667,39.0
15560,2.0,,2.0
15561,33.9444444444,7.83333333333,41.7777777778
15562,44.8333333333,41.1111111111,85.9444444444
15563,,9.77777777778,9.77777777778
15564,2.44444444444,,2.44444444444
15565,,7.33333333333,7.33333333333
15566,9.77777777778,17.1111111111,26.8888888889
15567,14.6666666667,2.44444444444,17.1111111111
15568,7.33333333333,4.88888888889,12.2222222222
1557,20.8333333333,9.33333333333,30.1666666667
15570,19.5555555556,,19.5555555556
15571,19.5555555556,4.88888888889,24.4444444444
1558,22.3333333333,6.16666666667,28.5
15586,,3.11111111111,3.11111111111
1559,5.33333333333,9.33333333333,14.6666666667
156,43.4583333333,31.3611111111,74.8194444444
1560,4.66666666667,148.794871795,153.461538462
15601,,5.55555555556,5.55555555556
15604,1.8,19.0285714286,20.8285714286
15605,8.82857142857,3.42857142857,12.2571428571
15606,3.51428571429,1.71428571429,5.22857142857
15607,8.74285714286,3.42857142857,12.1714285714
15608,3.42857142857,5.22857142857,8.65714285714
15609,5.0,3.51428571429,8.51428571429
15610,13.9714285714,5.4,19.3714285714
15611,1.71428571429,1.71428571429,3.42857142857
15612,,,0.0
15613,1.71428571429,,1.71428571429
15614,15.4285714286,,15.4285714286
15615,3.42857142857,1.71428571429,5.14285714286
15616,1.71428571429,13.7142857143,15.4285714286
15617,1.71428571429,1.71428571429,3.42857142857
15618,,8.57142857143,8.57142857143
15619,1.71428571429,8.14285714286,9.85714285714
1562,71.884057971,75.8695652174,147.753623188
15620,3.42857142857,3.42857142857,6.85714285714
15621,6.85714285714,13.7142857143,20.5714285714
15622,1.71428571429,1.71428571429,3.42857142857
15623,13.7142857143,3.28571428571,17.0
15624,16.8571428571,11.5714285714,28.4285714286
15625,,1.71428571429,1.71428571429
15626,15.4285714286,10.2857142857,25.7142857143
15627,1.71428571429,5.14285714286,6.85714285714
15628,1.71428571429,5.14285714286,6.85714285714
15629,1.71428571429,8.57142857143,10.2857142857
1563,4.2,8.4,12.6
15630,3.42857142857,1.71428571429,5.14285714286
15631,3.42857142857,3.42857142857,6.85714285714
15632,6.85714285714,,6.85714285714
15635,1.71428571429,6.85714285714,8.57142857143
15636,1.71428571429,,1.71428571429
15637,5.14285714286,,5.14285714286
15638,6.85714285714,,6.85714285714
15639,5.14285714286,,5.14285714286
15640,,33.0166666667,33.0166666667
15641,6.93333333333,19.95,26.8833333333
15642,10.4,6.96666666667,17.3666666667
15643,24.3,6.06666666667,30.3666666667
15644,,8.75,8.75
15645,7.14285714286,15.4175824176,22.5604395604
15646,1.78571428571,1.78571428571,3.57142857143
15647,10.7142857143,19.6428571429,30.3571428571
15648,10.7142857143,3.57142857143,14.2857142857
15649,1.78571428571,1.78571428571,3.57142857143
1565,28.0013071895,,28.0013071895
15650,,,0.0
15651,,3.0,3.0
15652,,,0.0
15653,,1.0,1.0
15654,,,0.0
15655,,1.0,1.0
15656,11.0,9.0,20.0
15657,2.0,,2.0
15658,1.0,1.0,2.0
15659,1.0,,1.0
1566,229.597385621,49.0620915033,278.659477124
15660,5.0,4.0,9.0
15661,,,0.0
15662,1.0,,1.0
15663,9.42857142857,1.57142857143,11.0
15664,,,0.0
15665,,,0.0
15667,11.6666666667,1.66666666667,13.3333333333
15668,,1.66666666667,1.66666666667
15669,,,0.0
15670,8.33333333333,3.33333333333,11.6666666667
15671,,3.33333333333,3.33333333333
15672,3.33333333333,5.0,8.33333333333
15673,,,0.0
15674,,3.33333333333,3.33333333333
15675,,3.33333333333,3.33333333333
15676,,1.66666666667,1.66666666667
15677,3.33333333333,18.3333333333,21.6666666667
15678,6.66666666667,3.33333333333,10.0
15679,1.75,,1.75
1568,4.66666666667,12.4444444444,17.1111111111
15680,,5.25,5.25
15681,,10.8181818182,10.8181818182
15682,,3.02272727273,3.02272727273
15683,30.4117647059,7.53743315508,37.949197861
1569,4.66666666667,9.17777777778,13.8444444444
15694,9.5,5.42857142857,14.9285714286
157,8.33333333333,31.75,40.0833333333
1570,,4.66666666667,4.66666666667
15703,,,0.0
15704,,1.0,1.0
15705,,2.0,2.0
15706,,3.0,3.0
15707,,,0.0
15708,,,0.0
15709,,1.0,1.0
1571,1.55555555556,4.66666666667,6.22222222222
15710,,1.0,1.0
15711,,,0.0
15712,,1.0,1.0
15713,,1.84615384615,1.84615384615
15715,5.25,,5.25
15716,19.25,,19.25
15717,,,0.0
15718,5.25,1.75,7.0
15719,,3.5,3.5
1572,,4.66666666667,4.66666666667
15720,1.75,12.25,14.0
15721,5.25,15.75,21.0
15722,7.0,15.75,22.75
15723,1.75,7.0,8.75
15724,1.75,1.75,3.5
15725,,,0.0
15726,5.14285714286,,5.14285714286
15727,2.57142857143,,2.57142857143
15728,,,0.0
15729,2.57142857143,,2.57142857143
1573,12.4444444444,6.22222222222,18.6666666667
15730,,5.14285714286,5.14285714286
15739,6.85714285714,22.2857142857,29.1428571429
1574,52.7291666667,26.5694444444,79.2986111111
15740,3.42857142857,8.57142857143,12.0
15741,,1.84615384615,1.84615384615
15742,3.42857142857,,3.42857142857
15743,,5.0,5.0
15744,1.66666666667,6.66666666667,8.33333333333
15745,3.33333333333,5.0,8.33333333333
15746,20.0,33.3333333333,53.3333333333
15747,10.0,3.33333333333,13.3333333333
15748,5.0,3.33333333333,8.33333333333
15750,13.0,9.33333333333,22.3333333333
15751,1.0,3.33333333333,4.33333333333
15752,1.66666666667,1.66666666667,3.33333333333
15753,1.66666666667,,1.66666666667
15754,6.66666666667,26.6666666667,33.3333333333
15755,3.33333333333,,3.33333333333
15756,,1.66666666667,1.66666666667
15757,,6.66666666667,6.66666666667
15758,3.33333333333,8.33333333333,11.6666666667
15759,1.66666666667,3.33333333333,5.0
15760,,9.13461538462,9.13461538462
15761,5.0,,5.0
15762,3.46666666667,5.2,8.66666666667
15763,,5.2,5.2
15764,,,0.0
15765,1.73333333333,1.73333333333,3.46666666667
15766,6.93333333333,22.5333333333,29.4666666667
15767,,,0.0
15768,,3.46666666667,3.46666666667
15769,1.73333333333,,1.73333333333
1577,,10.8888888889,10.8888888889
15770,1.73333333333,8.66666666667,10.4
15771,3.46666666667,3.46666666667,6.93333333333
15772,6.93333333333,24.2666666667,31.2
15773,3.46666666667,1.73333333333,5.2
15774,,5.2,5.2
15775,3.46666666667,,3.46666666667
15776,,,0.0
15777,60.6666666667,17.3333333333,78.0
15779,,10.4,10.4
1578,,10.8888888889,10.8888888889
15780,,19.0666666667,19.0666666667
15781,,13.8666666667,13.8666666667
15782,,8.66666666667,8.66666666667
15783,13.8666666667,20.8,34.6666666667
15784,1.73333333333,15.6,17.3333333333
15785,5.2,57.2,62.4
15787,1.73333333333,13.8666666667,15.6
15788,,,0.0
15789,,3.46666666667,3.46666666667
1579,4.66666666667,6.22222222222,10.8888888889
15790,1.73333333333,5.2,6.93333333333
15791,,8.66666666667,8.66666666667
15792,6.96666666667,1.75,8.71666666667
15793,,,0.0
15794,,12.75,12.75
15795,,1.41666666667,1.41666666667
15796,,1.41666666667,1.41666666667
15797,,,0.0
15798,,2.83333333333,2.83333333333
15799,7.08333333333,1.41666666667,8.5
158,13.4180555556,12.3277777778,25.7458333333
1580,1.55555555556,9.33333333333,10.8888888889
15800,4.25,,4.25
15801,4.25,,4.25
15802,8.5,1.41666666667,9.91666666667
15803,5.66666666667,1.41666666667,7.08333333333
15804,7.08333333333,,7.08333333333
15806,2.83333333333,10.7777777778,13.6111111111
15807,12.1944444444,19.3055555556,31.5
15808,9.36111111111,3.97222222222,13.3333333333
15809,5.66666666667,15.6111111111,21.2777777778
1581,3.11111111111,1.55555555556,4.66666666667
15810,,4.25,4.25
15811,5.66666666667,1.41666666667,7.08333333333
15812,4.25,2.83333333333,7.08333333333
15813,,1.41666666667,1.41666666667
15814,4.25,2.83333333333,7.08333333333
15815,1.41666666667,4.25,5.66666666667
15816,4.25,2.83333333333,7.08333333333
15817,1.41666666667,18.4166666667,19.8333333333
15818,2.83333333333,2.83333333333,5.66666666667
15819,1.41666666667,8.5,9.91666666667
1582,15.5555555556,10.8888888889,26.4444444444
15820,6.16666666667,,6.16666666667
15821,7.83333333333,1.66666666667,9.5
15822,,1.41666666667,1.41666666667
15823,4.25,4.25,8.5
15824,15.5833333333,,15.5833333333
15825,44.6833333333,11.2,55.8833333333
15827,,1.6,1.6
15828,1.41666666667,,1.41666666667
